image_path,label
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_01_48_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_37_05_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0058.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0077.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_15_38_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_42_34_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0181.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0006.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0009.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_50_44_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0196.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_03_08_0015.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_22_18_16_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0019.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0059.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0196.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0146.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0062.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_00_08_0197.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_06_10_0138.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0125.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0060.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_02_04_0029.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_02_04_0185.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_03_08_0040.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_37_12_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0196.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0154.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_10_04_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0043.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_30_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_19_35_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0191.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0199.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0123.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0128.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_18_30_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0193.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0046.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0092.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0112.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0001.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0046.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_27_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_06_04_0056.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0003.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0157.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0019.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_44_48_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0054.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_09_01_0190.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_11_24_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0177.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0187.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0009.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_35_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0009.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_06_10_0091.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_15_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_46_28_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_06_04_0013.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_07_10_0042.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0121.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0160.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0035.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_12_18_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_18_04_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0148.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0116.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0134.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0190.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_01_12_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0043.png,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_15_32_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0072.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_50_35_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_12_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0008.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_13_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0188.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0148.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_22_19_45_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0154.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0179.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_26_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0172.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0080.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0129.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0065.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0125.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_41_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0162.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0173.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0047.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_01_04_0102.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0057.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_19_52_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_13_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0070.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_52_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0034.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0149.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0193.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0140.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_02_07_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_41_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0039.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0016.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0142.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_17_57_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0085.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0088.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0013.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0014.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0154.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_45_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0004.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0175.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0013.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_05_08_0172.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_34_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_41_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_24_53_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0196.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0192.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_41_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0012.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_05_01_0008.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_43_49_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_01_04_0087.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0158.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_03_54_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_30_48_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_18_13_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0012.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0030.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0200.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_38_02_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0160.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_00_08_0002.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0117.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0009.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0032.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_35_14_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0043.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0125.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_47_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0119.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0031.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0014.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_04_04_0068.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0040.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_01_01_0024.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_39_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_50_39_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_06_45_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_15_27_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_22_14_30_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0155.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_16_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0191.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_56_Pro (4).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_02_04_0178.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0051.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0106.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_42_30_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0170.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0002.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0131.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_31_11_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0198.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0030.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_15_20_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0013.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_08_34_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0024.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0008.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_15_29_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0164.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0056.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_32_04_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0109.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0117.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0159.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0159.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0016.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0036.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_07_10_0179.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_04_59_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0145.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_32_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_14_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_22_14_38_Pro (4).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_09_01_0183.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0071.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_31_42_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0183.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_33_09_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0039.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_13_41_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_04_23_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0188.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0049.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_07_10_0150.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0033.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0167.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0041.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0033.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_25_15_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_07_07_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0094.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_19_52_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0059.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_15_17_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0093.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0127.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_30_43_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0109.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_01_57_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0011.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_44_02_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_06_10_0078.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0173.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0110.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_55_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0185.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_37_41_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0119.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0005.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_25_19_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0008.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0185.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_50_35_Pro (4).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_26_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_19_23_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0039.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0169.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0194.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0078.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0032.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_00_08_0189.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_44_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0199.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0034.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_35_47_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_07_13_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0157.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_01_08_0044.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_33_02_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_01_34_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_46_32_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_06_10_0154.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_33_50_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0006.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0090.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_06_04_0182.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0117.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_55_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0192.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_12_52_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0114.png,Palm
